roadsectionid,coordx,coordy,cctvresolution,filecreatetime,cctvtype,cctvformat,cctvname,cctvurl
,126.78005,35.98886,,,1,HLS,[국도27호선] 군산 고봉교차로,http://cctvsec.ktict.co.kr/71269/Eg28cnPySnHxjO10L+PEJ81CaIC9j0ifSUZQEZQe+d+koCuchVgSnIN1dFKKiErgjJWMHWRtKfaMVf4RnOLzqcVxcwCuVCp8WBtoZPb9ixw=
,126.92335,35.294395,,,1,HLS,[국도13호선] 담양 고성사거리,http://cctvsec.ktict.co.kr/71272/i4bmkAlvLMK0CQcdGNg3mEBAxGLjp52kxv9bVfTNuh9fNiyXZ2SO4x5O+ykt6zkZHhZ4WWH//iApBrb/lTAW895WusVg4RBGIqPszD30x/Q=
,126.98896,34.910915,,,1,HLS,[국도29호선] 화순 이양교차로,http://cctvsec.ktict.co.kr/71282/CWZYbxdBo55AApAvNo4bc2OzgbqE98JahVGlhCOgz1CJJR1gqsdpwTDf+SSTPLPFhXcBaiqNtTylDpnT1DjpFtDNxWARXN3FCjwY5EHPK60=
,126.948944,35.011223,,,1,HLS,[국도29호선] 화순 지석천2교,http://cctvsec.ktict.co.kr/71283/YctHoogVlW3IObfDM0haKqFVyBkTtzGEMRSu1zj5XCycSIIdqrdLAJ8H3P9vrhuy6Wcn50YYZFrQi20Uu7xwPNUM8ZnNW1G7sgm94bQ4dIE=
,126.58455,35.707092,,,1,HLS,[국도30호선] 부안 백련교차로,http://cctvsec.ktict.co.kr/71284/IfbXFK66DTpbH7BX+Wqm5lbuqlRKtpPNQOxEfxq0edrQTmftyKDMNe9Bmqm5tMDX6ciG8eXPpHKSm0UXRLBzVU+J7yjEs+EcS/Id6Qev7MA=
,126.77616,35.72965,,,1,HLS,[국도30호선] 부안 부안IC입구,http://cctvsec.ktict.co.kr/71285/0zHDK788XpVGfYlVIPPSWtmQmi9RpEmhA8a7S806wZ3hgYRemh2B4eWkxytY95SMMrR3tc28hmZhNKMvXPayMwSzCMNTiMd/MwH5m4qCfB8=
,126.922,35.678352,,,1,HLS,[국도30호선] 정읍 궁사교차로,http://cctvsec.ktict.co.kr/71286/we+SlnBabBUcvVph/hjKLRX9/jE++cwT2wo1C4G46FYBmiuCbBE49l6VWK8Nm4Qd5tkC7qXKFqS/AqeYoBrj7AX/CtawFdIiVRPA4fU+Yk0=
,126.94778,35.66152,,,1,HLS,[국도30호선] 정읍 왕림IC교,http://cctvsec.ktict.co.kr/71287/qioc7AJEoYpSkSliusK9sn+ixw49NYKkpKqGI+SoxGiUzgSTwcGZEvPFSNeFnWG6XSNHP5d+rY9lRNfllFc+oGByGJI+PZ7XgXTQOBA4v14=
,126.9064139,36.91959722,,,1,HLS,[국도38호선] 평택 우경삼거리,http://cctvsec.ktict.co.kr/71335/AKvGSKHT/Pln5uiXw7+vacv0EPpdcOD3Tt130H6DPoSkLV7AUBTID1pERz4g/v58VDcrB97x5/1wm/vnXejV/QbB76Vd9yb7VZpMlRHuP2s=
,126.9153999,36.9337837,,,1,HLS,[국도39호선] 평택 가사초교,http://cctvsec.ktict.co.kr/71338/IwvqyRtaklH3ptfPV82d+pcdFnV7UuEEy1/R3FNkYQg92iMm0Fecu3w8QhAtzkzQXAvc2frmml4OQ8FUnCb+vKuDNRCRbgl0jdC1NKIPr/k=
,126.872876,37.215802,,,1,HLS,[국도39호선] 화성 태행산훈련장앞,http://cctvsec.ktict.co.kr/71339/Ta2bkxnuYfS02hrVm2FYCdKSbc+X+1DSozp1OSHUl5HGE8QwNIeV9j8A2KnNNMx8b3r+0+Zqku0VMaazdSfHnByrEXQeQ5MWCPP8Fqa8L4Q=
,126.8840444,37.23819444,,,1,HLS,[국도39호선] 화성 구포리,http://cctvsec.ktict.co.kr/71340/bysSWKKYSuaZpq2Hqv0jN080hd+R7nEloGuYRcVARy5JoHp8OSGN00MgS8PMyKAJ+UGhAXle6+5mkCpDK6cC4CoWhkEnkZs8IKCDw6FOiHs=
,126.9134639,37.08294722,,,1,HLS,[국도39호선] 화성 하길4리입구,http://cctvsec.ktict.co.kr/71341/LFG7n2Z8pxxiIYqzJcqYFEbZAwH3E7AkOZHVTnPSpxOpU3VlpHzgdveqmfRtP1//IxOkO9+kDruBsXDSHJ2kw/WTIpmcRP+N277j2RDQsjs=
,126.8838444,37.17935833,,,1,HLS,[국도39호선] 화성 팔탄1공단,http://cctvsec.ktict.co.kr/71342/CiBvvaCYDT59C7Ue4QjKqs4NcEdv7bh4X9UE039fE7lzCMHcmR32IXaoSuV1euxo5sBWDc4IvH2wJdTT0xe9wmW55z0Usa8yotZV9M5EsR0=
,126.8750944,37.21145278,,,1,HLS,[국도39호선] 화성 금탑휴게소,http://cctvsec.ktict.co.kr/71343/257rrg6sX+z5XsU9nrI8CZbXjaIawLap0i3BLDdgUnoVaOVYwM3NEyon816JGZA1quNofgEoyHieEM4d0A0Muc5rQhv1GMdxF33egus08o8=
,126.9022361,37.25961944,,,1,HLS,[국도39호선] 화성 야목육교,http://cctvsec.ktict.co.kr/71344/1jzi09kF6+UaJV6Nzme2F4li6VxDf4CmnMEL0s9vyqvkNsxr4XVp+cKWEETkPJEn14CRl2ZYJC+eVoUt5yskuLWO+sqjd6KU80mhu5hozVs=
,126.9087472,37.27675833,,,1,HLS,[국도39호선] 화성 함백교차로,http://cctvsec.ktict.co.kr/71345/Ofxt5kF2E+bYHe3DjL+HtLZ1cRrIcXpePRnHZcRj5/NeVMdK9bKCdptTM9Pxwc6TQh6GPD6oCxqqEpnhhn3zZi2oo8wjXx2YU3R7BQOyhss=
,126.9550833,37.19628333,,,1,HLS,[국도43호선] 화성 보통리,http://cctvsec.ktict.co.kr/71365/aLYitQOjhIJJViDTKw1ac+jFJl+vSeVxsGJxPNbK8ZGLj83X8hKwZA77Rxl0KQ9grCctfwhBRfHFpvdNhlw2zRkSyJR/4JMoXqTAFypdTtw=
,126.817123,37.628157,,,1,HLS,[국도39호선] 고양 토당IC,http://cctvsec.ktict.co.kr/71443/nXd4M+eGBETGZ8otF/Uq8LPYUOzL2cHv+RPcz3Qs523rXCPDmsuFZMBbmcxYzumFD8uk02mcQaqceqYRPbK4MiPirTYzuHotqb0bfMz0LfE=
,126.828731,37.658448,,,1,HLS,[국도39호선] 고양 주교교,http://cctvsec.ktict.co.kr/71444//WV7XR13DxRUkMSQzjRK6V5r5yS7RdM3r51B+QdmqQXSp6UTPb7UkmXo0QtdDBxNo39Q75yUCVOSeg3UU1U3OOxL/dP59ASHxR5hKvJ5Pls=
,126.83318,37.67072,,,1,HLS,[국도39호선] 고양 원당야구장,http://cctvsec.ktict.co.kr/71445/MtuH1yPqN+Kt7d21v92XwfDM7EdJUV1egI9wn/m7t3Z2K+DniEqPNs+zV11w52svt+PADG8ovqTO0dDGlgm7O1L2+sgAQAFROTmnqJXesJY=
,126.841748,37.674362,,,1,HLS,[국도39호선] 고양 왕릉IC,http://cctvsec.ktict.co.kr/71446/+1XhqpMvQq4Fo/Y+ZvaAoqR0SG8Zeo1a+8Vt1YZgkWaHi2d7GHZZUkGcKOR3ywiKFURrCSY7UebWy1UNVhYS5M2JGgNyhQgnPL8t7tQ1vD0=
,126.93326,37.10805,,,1,HLS,[국도43호선] 화성 상두리입구삼거리,http://cctvsec.ktict.co.kr/71450/cHPy8HFCo3Mq/9n9Cypd2yuUDd3SZo+DkdsQbHlQ50V/F+cWcEd3cv3ywMPIySng9gKSMtJnCDGZTVBVx0Zd0cyN88LG+IfrsjQBTAZu6tY=
,126.939514,37.097496,,,1,HLS,[국도43호선] 화성 상두리입구정류장,http://cctvsec.ktict.co.kr/71451/Jf79TF40cx6ApOyXZcQ+60BMkrPZLqsbVI/P7HRxtjcriInxRv9vlpi3N8eL1Nx2EDvFpkk0qBB55bTERuCuwoDpZOJzfOObyfFpR3Vq/co=
,126.942414,37.088283,,,1,HLS,[국도43호선] 화성 상산리입구삼거리,http://cctvsec.ktict.co.kr/71452/zj80+37MV3kwrXBtFZmn7zE67OoVbIOT4EQ7zN7Nadt0zqULW4trHL8IysRylI7zFpTdRyRdzXohc03ZHVH6KvEfasN2PsCXsgYCs7uxCww=
,126.828858,37.227888,,,1,HLS,[국도77호선] 화성 송림교차로,http://cctvsec.ktict.co.kr/71454/JoxVxHLz5UhXyJ1WEaI/c8piqbw26t3umiKOpjzR8QAReKWmuKP5dU66gXVlCeZnmD5blb0WnaU5w+HQOgCYs21TTMTyk85qG+wRsRJDiA4=
,126.8118528,37.2614875,,,1,HLS,[국도77호선] 화성 문호교차로,http://cctvsec.ktict.co.kr/71455/LRMgbty/d84NeTD85XPbbKGdJxR8VeGtzeZOr5oU7JmaSFYyBTn3q/rCrYu/E7GswckXyZ1FOf03+6k1VK90dKrrCApn/tZkT9FNnlEgr1k=
,126.80708,37.16312,,,1,HLS,[국도77호선] 화성 장덕1리,http://cctvsec.ktict.co.kr/71456/UrvWUDW1YyAyjL6wUUKLVWZuyXtjPAJ8oYchBUzp2xJCngJ4ZvheJhaNXEDB5F4cV5yQyf1HD5g0nhX9gnD1x0C8NAjr5n1OXHo/bwaVouQ=
,126.810651,37.169021,,,1,HLS,[국도77호선] 화성 현대연구소삼거리,http://cctvsec.ktict.co.kr/71457/lhWcW1axLk3rBgv83FDxqFiA1RuHNt9QENS21HDBuqpmp4T0v4IA+9+2SK0ueAq5CLJEjuAxPPd3MK+rcjpAcpJLOBQyC19xMJk3r60ovbs=
,126.816324,37.177499,,,1,HLS,[국도77호선] 화성 신남교차로,http://cctvsec.ktict.co.kr/71458/BxsoRf3DwGp1UgvLppLgWCe2QlnYXIswRg/tFMShf2tiTQLoWDqDvTRSnAMxLBt8d/aeEozqiJEeBqC0CBnggR0an2BlyuzCKltjfgHbFe8=
,126.81891,37.18165,,,1,HLS,[국도77호선] 화성 신남1리,http://cctvsec.ktict.co.kr/71459/L/NMqIJz05kDejGETp2aDFAzxAmCrBu3BdaxQLAGLVwfTMblrHSuMT+Asx5VctpgCQlrzZvIj/tvfENLL7oIbnwdmvCL0yVDvFNf98I7AMY=
,126.821974,37.189932,,,1,HLS,[국도77호선] 화성 화성서부경찰서,http://cctvsec.ktict.co.kr/71460/MaFtsar9rI47UDxPK1ZZmcMG2ZtdfHo3OJy9Rwociw0+lEUp4rja0Py5SlvzxQirQ9V039q5NPA/ZWNeUNi6BUpM6s1ehvj6enCIMmf4QaI=
,126.82029,37.220028,,,1,HLS,[국도77호선] 화성 송림2리,http://cctvsec.ktict.co.kr/71461/YgoptXYrOQZ/khSNpsdY5Cwkcq6+JAwi6e9itQ1zI7KGJvcCZLIAo9fZjll4rO0IvFrvpO3OjIvG9HY9SLd94wE+ctDYScoDSjI+IhCgMAQ=
,126.821186,37.235411,,,1,HLS,[국도77호선] 화성 삼부실교차로,http://cctvsec.ktict.co.kr/71462/d69NWoJ6Siguf1eMcsEl3DysqS+BdCCg5Rckt3T39I++L0vkZg+wKRLMnCBhoQkm70A9Szcp9EJOnWQGO1999Sv2HAzDE6QXFBdFJ1e33BU=
,126.82063,37.23964,,,1,HLS,[국도77호선] 화성 서호1교,http://cctvsec.ktict.co.kr/71463/YOhdX0bc9PfacupkwixQ/AE26YtaHu6v+XkAZcEM2IkQ0M+VETp2eHoBztGPPJ2FQZzvQzr9AvnbIc7PKxtCqR9u1E40JuQqGuHPvkkrCb0=
,126.85475,36.96164,,,1,HLS,[국도38호선] 평택 만호사거리,http://cctvsec.ktict.co.kr/71663/NEAVViwpmsiHFOKBSovcBqwVOrb0YAqXBBEWYmB0TS8ZVhcR7t2a3eMMgshINBEpxpW/8FGOalAQxQlGlmsnt+CE9J0KDABi5g51As0obmM=
,126.945274,37.081387,,,1,HLS,[국도43호선] 화성 신왕삼거리,http://cctvsec.ktict.co.kr/71674/zyPONz/4iBoJisdnL6wwVGwaZW7E/2uU4N6CnIpW86ajj/jd4xenI9Z1JGBMk+1YVID3c88Z08fIyAGHEzFUDPysmXp5hOFbEXhXCQg5/9w=
,126.79984,37.156467,,,1,HLS,[국도77호선] 화성 장덕2육교,http://cctvsec.ktict.co.kr/71676/lZxF9mVWUvaWbhNZ2rBEuKsaUQMWT0XKoS955V56fq5mDftRivZmsNmVasa0DNC1BmyNtm7fIbV/+IiCQbHRdiTQVqSzm5ni0nRZ5pRKVUY=
,126.59793,36.884238,,,1,HLS,[국도32] 당진 봉생교차로,http://cctvsec.ktict.co.kr/71767/Y6WexRYOJywFFuXis+MROrtiYAQf6NA4mlMXJ+7cUu0nrJLED1Fdlktt+SBhkxAo3PhbSEujI5zQEOjO4IDfhJjJuAK8PRJB4VkZ5kKy10E=
,126.671334,36.9794107,,,1,HLS,[국도38] 당진 가곡리,http://cctvsec.ktict.co.kr/71773/x+7gnYOxbnz/p61erhIGpg30b4Qt6VgrO09nd+B3VAhGkr6FSmv7Z7daaxmNcBtjfi1CdDatwTHTL8NKmTfNJaAsbQoeQt122C4p3cb6/co=
,126.69652,36.978603,,,1,HLS,[국도38호선] 당진 동곡리,http://cctvsec.ktict.co.kr/71774/7KpYps/Nhkyh9nVdCFjJfs4pES2pnI4RB0g01Ni+i25c5Yp4KAZHVQ13ZN1ZP5pYHPcWDuFku5b0KTo4fW8aQBexFclrathNc1msPOVjV84=
,126.94548,36.770216,,,1,HLS,[국도21] 아산 행목교차로,http://cctvsec.ktict.co.kr/71780/BsZ288U/VubocLB2FlPJNc36QwbtAUh/wa2aHL/3WA0kaZEgD4zZzY7+usqQ8ikIkHOSYlD+48As8oifkyMiK04ACWqodEa/ZsFF+Bcfk8U=
,126.5728291,36.39108062,,,1,HLS,[국도21] 보령 주포제2농공단지 (사각),http://cctvsec.ktict.co.kr/71804/e9CMQfvZJ8gz7+oDoJY9kY4HMt0tQ5vTEU05s8mbLfOSZrgAhYSmpbOLHKm+TtOPenAongEoqUpMZBOJTXpoh6lcrQcOJRqsDjccAwlkfUk=
,126.56926,36.39707,,,1,HLS,[국도21] 보령 주교사거리,http://cctvsec.ktict.co.kr/71805/XqkE98YQXXY1h/xEOKPMFbmeQ7bDwHmcIo37DiW4SEXltSnIHM6it2qpeUZ9kEcoU5VrL8UsTGYd43bzqElKs0TpusFDmQBjUMGsLQ00Ee4=
,126.5891712,36.42555616,,,1,HLS,[국도21] 보령 통남삼거리,http://cctvsec.ktict.co.kr/71806/Wglfmz/KAZWi7WJy4cHYrSZ7pnWVr3RKXonKp80rSJvsw7FYDcpqInGtAZgt+PdyupVZj/Jb5JbUWtxU4bLJ3OVgoXwXmitJH5REZuKqs60=
,126.6015803,36.46532788,,,1,HLS,[국도21] 보령 보령휴게소,http://cctvsec.ktict.co.kr/71807/p4HQoFdb6ArgwXZPzMr+kiBvldoAnC16h/7Yyjr2z8GNgV4qrYy2diilkCJ3PCiwsMGd2CRw234+GtVAC5gfynrCRs/1oTc+yTOIOA83bpw=
,126.626102,36.528788,,,1,HLS,[국도21] 홍성 광천농공단지,http://cctvsec.ktict.co.kr/71808/MIt9AyQebr03QvcaZFD4hSMYmHP18djXrnriwrXMFCTj+qvA2KD3/ZcrQPy93vrzOU9+Lq5WGtS9U6FnX++zWZeEviPa+PCY6tSTiewbLbE=
,126.6230315,36.51910272,,,1,HLS,[국도21] 홍성 신진교,http://cctvsec.ktict.co.kr/71809/XLl8G8MJmkirQZJ3cjbFJJAk8wDUeYawMnHbxEARxzNfhRihSRdNrUnaIZV+i4T6ZMOi6xnQg1ndfEdmB+73RNXVZJBs6C616nEYzVAjKa4=
,126.6433149,36.55130363,,,1,HLS,[국도21] 홍성 청광리,http://cctvsec.ktict.co.kr/71810/2DW0e+f2qth85UhoZVeIJEn+2a2tqKUJ8VEyVxgPwMl31LEGGEj7Y90GcD3i6ROZBF4IbCUfdSupj81+gM+uzrjnCCSOtJAgnNE8wRFgOZ4=
,126.70365,36.61157,,,1,HLS,[국도21] 홍성 신곡사거리,http://cctvsec.ktict.co.kr/71813/e8ovHdfd0sVQag0KoGueOaCMeZ6kAPyDJfR6aSc5QrQmKI4XAz6moXt4nxU9yEvt2kLFa95TJrHsjP5xNGPezr48+At/8mSibA2ZH0DMgXY=
,126.729314,36.62387017,,,1,HLS,[국도21] 홍성 부평사거리,http://cctvsec.ktict.co.kr/71814/O/DSjAISrVkBBtBOy4p9ShX29H3hjBtO9NI2FelX2+qvstTj9ZXzvU+aDe5N4GKGlsyALR2fBfoS+2pZ4vyOSuT3LBhfrn30xkXOUBYkG9g=
,126.71873,36.62202,,,1,HLS,[국도21] 홍성 화양삼거리,http://cctvsec.ktict.co.kr/71815/tqekHABDcgGi92wJ/8yMuA/TAHPj2kYjlO9/oYugRBh1v68rl/WGg7+PpvNlmHoHsof+6jDGxY6Ezmqx5wXfyrbaWxQGMRf3/Tdn8Qdt+zo=
,126.75986,36.6522,,,1,HLS,[국도21] 예산 지석리,http://cctvsec.ktict.co.kr/71816/BNMlj3JjNOmZ7d1411pLVC8cn7+wc3v07po0VtN3a0awkSlKj6Mreo+vXoAEZIAAkv9v5DVwenhgLwsTILKkOxpqtkPVGjSzWUCrLbwJjyA=
,126.801116,36.68248057,,,1,HLS,[국도21] 예산 예산과선교,http://cctvsec.ktict.co.kr/71817/4BClmZYRYg+pzVUNwM1Ud2l9yMH+FskVENwRisWd0dZkjop6vi6JCcx0akJHD7+J2o6W8jFsJWBt6D51Tk3dnj+5ZUaKC1W8fSAmG/JPIWM=
,126.8317307,36.72284282,,,1,HLS,[국도21] 예산 창소유수지공원,http://cctvsec.ktict.co.kr/71818/ePt2Y4sQ09rVzZYk6D3z8DleFmc8uYvBigxS+lFsCqQABAKXkA721Xf+Pr0gQj7WZDV2IKDV8eDZATdMH//QdRxWS0AFOmHyy4KeRUGuq/E=
,126.832048,36.714403,,,1,HLS,[국도21] 예산 관작삼거리,http://cctvsec.ktict.co.kr/71819/A7H1tAYllH6vgAYVDlujlOL34SlcWPQ4VaaSThi+CiL8yofbi5j0jMJTGRrjKwzffqMvmUmlOlQnASTDXVeFZaclrRJheUFnEjf0U8D34io=
,126.8541226,36.73430768,,,1,HLS,[국도21] 예산 점촌삼거리,http://cctvsec.ktict.co.kr/71820/QD8Ysm+xuP2QXJaHSDaJu09+7bG4QwOmCZ9+zoDWce+L56m8nHbPWu+JRon9qD21iF3+1vCPxWvcW04SvfHdG3o0OzT7Ix69l/+JrR0J6JE=
,126.8675985,36.74708575,,,1,HLS,[국도21] 아산 금산리교차로,http://cctvsec.ktict.co.kr/71821/Vk8CZyw02zi63gntzVeuBExA5bMlXfpVeal3wrffZmam4FiRxHj6Jx4R5Bfu4QMAT4vWFCWCmS1jNLKoUUm02qHUD+Py3Rup+dAsL/YGQ70=
,126.88243,36.74882,,,1,HLS,[국도21] 아산 금산삼거리,http://cctvsec.ktict.co.kr/71822/SHMOZB1zbK4/ERgbAi559qnfqRT7Hz+KUXQC6H+1/2WnWQLmE9Kyo/pqqDd5VTZ+VkcQeJRsF5ZAheS2jjQtTFnqZpWrW/4bAeoQLW8IKqY=
,126.915047,36.76128231,,,1,HLS,[국도21] 아산 와산삼거리,http://cctvsec.ktict.co.kr/71823/5N3JIJbgZ15RBvZDMzKBunnLoZXmv5EgHPkp81MmLAH0DTMHXV68mFm6+WCL0exWlNwc5KfHAVZrvFlXA+H/5qQMMrWwnFO7P73Wymuajlo=
,126.91179,36.75875,,,1,HLS,[국도21] 아산 향산사거리,http://cctvsec.ktict.co.kr/71824/ubMj1vs3D6LMBXwURUBViiEU1nBzZZzbFz5ynQQAC9AICuWw3dGEkkeuYj2dIriADD3VdXaNA1rjYn5KQjnlsCWTX7dGpqiky+J4gU/D9Y0=
,126.930613,36.772996,,,1,HLS,[국도21] 아산 순천향대삼거리,http://cctvsec.ktict.co.kr/71825/PF0mRRTAZtLG0XqhCh6GCmuUYXnpUAX1hFMDVhyWtebuX9WQi6BxJQJ2ptAaP50UAAfn4rCyOLDjgq3YJnee3FqYH6QoG99NV7bTJhNEAdQ=
,126.942101,36.776011,,,1,HLS,[국도21] 아산 읍내리,http://cctvsec.ktict.co.kr/71827/ZYvwhtn8nfbQY+y96lisy0aO+QLAU2v4dolQt5l/x/oG1/FpgRbfFj2Sf+bZ+d6fU7rELpWjgtiUrV4L2YPbFZo2ScReDu+iEjFMldOO4bw=
,126.62484,36.58423,,,1,HLS,[국도29] 홍성 황곡교차로,http://cctvsec.ktict.co.kr/71858/EfWpo/3OUiY4V3opRbM8HzAcE7U89un6OkUu992xaNdHPJCT3APJKqL8atkap/YY/dHdwr0xgsEkpYQNc/wNnNgRE+92um7+f+uHpi95eC4=
,126.577451,36.59987973,,,1,HLS,[국도29] 홍성 쌍천교,http://cctvsec.ktict.co.kr/71859/9mM3B16BJC1TkWsNgUChbY6aaablXOrCoa90tdbhK8yp7kZnhhvEH7rZVw9W9rES4Gt8dMNjS7dKtgKF/5myCqW2SUWtq9LgdoFsruE1biY=
,126.5866795,36.59374088,,,1,HLS,[국도29] 홍성 원두막휴게소,http://cctvsec.ktict.co.kr/71860/AWICb3ig/ynB12qBZDQPJe/1xxRv03K2a27bsZ2c/v2w5chn1r1bEXwBshuKqq0FD9eiVWnjWH3pJ+jMaLfYM75Dvmytt6j4X2vcC575jWk=
,126.59175,36.58987,,,1,HLS,[국도29] 홍성 공리교,http://cctvsec.ktict.co.kr/71861/M5T5Il1Bfx2XvOwyvSMUCWVLzn9uYQkVMn7iFI6sZb67paD2nziLHI3viKnmLSPxrE5+HHppAOZB3PIU2HK/egGvqpHKJEJb4otDH4qFBy0=
,126.54858,36.60193,,,1,HLS,[국도29] 홍성 상촌교차로,http://cctvsec.ktict.co.kr/71862/fQJ3gvt0SKz3f2oFYykNZACATxsAGsd8HJDwVD6v+eIOIwWGmRrli05w0tbsPGkaVfQqorxd0jwFTiTYNtsLoHKSlw/9+bMrh6gCjXW/4bs=
,126.53552,36.645,,,1,HLS,[국도29] 홍성 신송교차로,http://cctvsec.ktict.co.kr/71863/YLyxCvgtPWlptpXcr3EGKbxPw4lnzX/OSxURbp0OmS5V9FBRNNAd8eiBEamqLpuzB2foMYNc+7umB3y8jRlHofQQHE1P/xIstjUyWQGu/dc=
,126.54366,36.63431,,,1,HLS,[국도29] 홍성 취생교차로,http://cctvsec.ktict.co.kr/71864/8NF/iu6yNVAlzOBreeuX8HPlBK2BagWG6xbLzroFD6G4HkyznmNAs2kDui7XfHpsIRWFHccP+Y/SMtjgfOsydXIaNkAcv3Sq7NjQ2pNzQBU=
,126.53414,36.63613,,,1,HLS,[국도29] 홍성 삼거리교차로,http://cctvsec.ktict.co.kr/71865/V0dViWh/DoJqEzcZWfaYtR6m5Iwt2Ob0Dh4yrHFfqRAgIghSjfMX1SRsZbiPaAGY0krQWj9r6Ec+hHRWD4TB3PqnFGw91WI8Jw/2hO9jZsM=
,126.52477,36.657,,,1,HLS,[국도29] 서산 정자교차로,http://cctvsec.ktict.co.kr/71866/Yxm4rMQYVGqtuAa2weHs3alLQC+JrmchUofE8TOi7kDpCW2zgPtWnc/8S+A3Om6jfXiPIzJYUs08ogNzs+JPvt3H7av+4pYnYzSEcsktKqo=
,126.5404837,36.69393532,,,1,HLS,[국도29] 서산 휴암교차로,http://cctvsec.ktict.co.kr/71867/d1radSkV/uuo2MUGTemLc6Ir7yitxAD4MfTJw47DyIbP1PMnKCaygEmy7HhvkaylL6/To8mCoxFM4JWq118xog1EAMjai8ZmTfdbToLMyOE=
,126.5020286,36.75164197,,,1,HLS,[국도29] 서산 신장삼거리,http://cctvsec.ktict.co.kr/71868/7yZ1YgZrTgp0DoB48YR7rh12d+3ZwbfuynLCFApb/RilzMwIO1x8AdDsCzZ0ndMh7ltuUQ9xWkoUYyBCkfCWRJWD5vdxCvXXyiyfDm7MpR8=
,126.5094687,36.74626325,,,1,HLS,[국도29] 서산 유계교,http://cctvsec.ktict.co.kr/71869/pkgvSJ2abWxLd9wrEQxVseyBvLUmx7ElIhMEfxkTv7gCTr9GDu7MNR/hZNx/Mo7KlWmr/vIWdE1K9VXc9aZFeItlebhLa+zGvgfGbR3E4UY=
,126.474258,36.784503,,,1,HLS,[국도32] 서산 애향삼거리,http://cctvsec.ktict.co.kr/71873/uXCVvrv1qW/7/8bhXfYRf/H4jTCWExTfwllIfT++IQWWVVHFzLaFV9UHkfqZRJZzE+BytvZRWpQ7jb5gGyrac37UtDv2fNAYQtMjxAy2EXM=
,126.5575496,36.80909816,,,1,HLS,[국도32] 서산 탑곡리,http://cctvsec.ktict.co.kr/71874/Us1erJUSKB1V5T6+femHfkPL2SiPDyEyni9tV9AP8l7YuHiZBzVVfDdVatJla2pMq7LtrXk4tSgvtcw9qH8pCkuGv9saPClfLi+zg6EI780=
,126.5713648,36.81702944,,,1,HLS,[국도32] 서산 서산나들목,http://cctvsec.ktict.co.kr/71875/9s/Rjw0zhuZoCxObGOpFjswn5s/rMLA8nydZr7Gn4iPUWnAHXO7Wg0i0AUZ/dquI3BWZlJLf88YP34TlAKtdGBiDZMQ/Ne9KQbZYU6oZ3fU=
,126.5776377,36.82225071,,,1,HLS,[국도32] 서산 여미교차로,http://cctvsec.ktict.co.kr/71876/FzdhabrPBxOd8TTDRoZj06iyVUAw79AU8TtONtFB708nBmyW/O4IYqXgBwnUFmi3T27qwcnlbUCTilJoRMnIrV01sIMAgsP0ZxW7HqxcIaA=
,126.5805676,36.83066386,,,1,HLS,[국도32] 당진 수당교,http://cctvsec.ktict.co.kr/71877/VzuqU6Dq2Gc7iP9ZImdGdjaIkIPMRA7I2GuKtlkUm+LjRomloQ1Gp7SrGiPqIUjenvE0WvOLNU1RfiAhguiHqILwMNv7e2bR/I9CUD7OlcM=
,126.5914308,36.86930476,,,1,HLS,[국도32] 당진 신시1교,http://cctvsec.ktict.co.kr/71879/YYEqpAJiHSh46xhS4uKxd6LJEP4K0fIYxMsLNSOtVGohVrGMARs0UEVd5qHDV21XUfRPvwCHql1Dw/ImjuCX918GJNloTAtSD7ZlrzmbNOI=
,126.7088176,36.89696527,,,1,HLS,[국도32] 당진 반촌교차로,http://cctvsec.ktict.co.kr/71880/OKbnmoT7G74O2HTU2ksk1Hrp0Kvyimby12WfYAxbqJAv1hddAJM2K2Un4cfuj35XDbVtJy/VP2EeKPJF8yH5FUrxbwkdzJn7RreVumkLVws=
,126.7187346,36.89475484,,,1,HLS,[국도32] 당진 신평산업단지교차로,http://cctvsec.ktict.co.kr/71881/rAhneuhiMZkr5wHxq9/daZw1lTDqWJk/CJIhKD9XNbaf2mdXFSKHATjGizF9+WCar92Z6+B5mI2D11XU4x2JZb0WGYVEF4/ZTILHgntyAC0=
,126.7752794,36.88062758,,,1,HLS,[국도34] 당진 신평교차로,http://cctvsec.ktict.co.kr/71882/i6E70HRMgjs40BUx/fL9u34BFoyaxObWCxzDNtvyYmvjtWYa8JTHF4+kCeNXCfUl+k5C8pHwAnHArpKOFNzT+6xi6LQKAMhGdM9qVPvzZxA=
,126.75783,36.88522,,,1,HLS,[국도34] 당진 거산육교,http://cctvsec.ktict.co.kr/71883/HGk9YyRH30uKerypcWaj3yjTnl+j4buXq0SqpmchJV8BdF9S0EUV62/TXgVfidIHhQcBEaU51REcTZRzZxCJcY3RrjmHHEKGh4miBD+sBo8=
,126.90773,36.880095,,,1,HLS,[국도34] 아산 공세교차로,http://cctvsec.ktict.co.kr/71884/ztcZo2C3uF25U9iosJoct0NCzc/kdLSWm66beEDaXW9zNKp8ETla8Ed5G657Lpk3sWDa2WnvcSRWpLR2IsHsEWvKxdXgvZbEXLUROjdBHq0=
,126.2381371,36.72790597,,,1,HLS,[국도38] 태안 밤고개,http://cctvsec.ktict.co.kr/71894/Qm91eEbsOExwiuMYFc8R9zD5H9XhqCv/Pk3vr6mbg02mXawuSAcX14MnhvCLffWQJesm9yawGPpNEj5FXlx7wBtreMsZjJ02LuCQNVzOoC8=
